# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2029 04 05 0000  97.039343  -3.427614  42.786548
2029 04 06 0000  97.037668  -3.427710  42.820210
2029 04 07 0000  97.035995  -3.427806  42.853872
2029 04 08 0000  97.034325  -3.427903  42.887535
2029 04 09 0000  97.032658  -3.427999  42.921197
2029 04 10 0000  97.030993  -3.428095  42.954858
2029 04 11 0000  97.029331  -3.428190  42.988520
2029 04 12 0000  97.027671  -3.428286  43.022182
2029 04 13 0000  97.026014  -3.428381  43.055843
2029 04 14 0000  97.024359  -3.428477  43.089505
2029 04 15 0000  97.022707  -3.428572  43.123166
2029 04 16 0000  97.021058  -3.428667  43.156827
2029 04 17 0000  97.019411  -3.428762  43.190488
2029 04 18 0000  97.017767  -3.428856  43.224149
2029 04 19 0000  97.016125  -3.428951  43.257810
2029 04 20 0000  97.014486  -3.429045  43.291471
2029 04 21 0000  97.012850  -3.429139  43.325131
2029 04 22 0000  97.011215  -3.429233  43.358791
2029 04 23 0000  97.009584  -3.429327  43.392452
2029 04 24 0000  97.007955  -3.429421  43.426112
2029 04 25 0000  97.006328  -3.429515  43.459772
2029 04 26 0000  97.004704  -3.429608  43.493432
2029 04 27 0000  97.003083  -3.429702  43.527092
2029 04 28 0000  97.001464  -3.429795  43.560751
2029 04 29 0000  96.999847  -3.429888  43.594411
2029 04 30 0000  96.998233  -3.429981  43.628070
2029 05 01 0000  96.996621  -3.430074  43.661730
2029 05 02 0000  96.995012  -3.430166  43.695389
2029 05 03 0000  96.993406  -3.430259  43.729048
2029 05 04 0000  96.991801  -3.430351  43.762707
2029 05 05 0000  96.990200  -3.430443  43.796366
2029 05 06 0000  96.988600  -3.430535  43.830025
2029 05 07 0000  96.987004  -3.430627  43.863683
2029 05 08 0000  96.985409  -3.430719  43.897342
2029 05 09 0000  96.983817  -3.430810  43.931000
2029 05 10 0000  96.982228  -3.430902  43.964658
2029 05 11 0000  96.980640  -3.430993  43.998317
2029 05 12 0000  96.979056  -3.431084  44.031975
2029 05 13 0000  96.977473  -3.431175  44.065633
2029 05 14 0000  96.975894  -3.431266  44.099290
2029 05 15 0000  96.974316  -3.431357  44.132948
2029 05 16 0000  96.972741  -3.431448  44.166606
2029 05 17 0000  96.971168  -3.431538  44.200263
2029 05 18 0000  96.969598  -3.431628  44.233920
2029 05 19 0000  96.968030  -3.431719  44.267578
2029 05 20 0000  96.966464  -3.431809  44.301235
2029 05 21 0000  96.964901  -3.431899  44.334892
2029 05 22 0000  96.963340  -3.431988  44.368548
2029 05 23 0000  96.961782  -3.432078  44.402205
2029 05 24 0000  96.960225  -3.432167  44.435862
2029 05 25 0000  96.958672  -3.432257  44.469518
2029 05 26 0000  96.957120  -3.432346  44.503175
2029 05 27 0000  96.955571  -3.432435  44.536831
2029 05 28 0000  96.954024  -3.432524  44.570487
2029 05 29 0000  96.952480  -3.432613  44.604143
2029 05 30 0000  96.950937  -3.432701  44.637799
2029 05 31 0000  96.949398  -3.432790  44.671455
2029 06 01 0000  96.947860  -3.432878  44.705111
2029 06 02 0000  96.946325  -3.432967  44.738766
2029 06 03 0000  96.944792  -3.433055  44.772422
2029 06 04 0000  96.943261  -3.433143  44.806077
2029 06 05 0000  96.941733  -3.433231  44.839732
2029 06 06 0000  96.940206  -3.433318  44.873388
2029 06 07 0000  96.938683  -3.433406  44.907043
2029 06 08 0000  96.937161  -3.433493  44.940698
2029 06 09 0000  96.935642  -3.433581  44.974352
2029 06 10 0000  96.934125  -3.433668  45.008007
2029 06 11 0000  96.932610  -3.433755  45.041662
2029 06 12 0000  96.931097  -3.433842  45.075316
2029 06 13 0000  96.929587  -3.433929  45.108970
2029 06 14 0000  96.928079  -3.434015  45.142625
2029 06 15 0000  96.926573  -3.434102  45.176279
2029 06 16 0000  96.925070  -3.434188  45.209933
2029 06 17 0000  96.923568  -3.434275  45.243587
2029 06 18 0000  96.922069  -3.434361  45.277241
2029 06 19 0000  96.920572  -3.434447  45.310894
2029 06 20 0000  96.919078  -3.434533  45.344548
2029 06 21 0000  96.917585  -3.434618  45.378201
2029 06 22 0000  96.916095  -3.434704  45.411855
2029 06 23 0000  96.914607  -3.434789  45.445508
2029 06 24 0000  96.913121  -3.434875  45.479161
2029 06 25 0000  96.911637  -3.434960  45.512814
2029 06 26 0000  96.910155  -3.435045  45.546467
2029 06 27 0000  96.908676  -3.435130  45.580120
2029 06 28 0000  96.907199  -3.435215  45.613772
2029 06 29 0000  96.905724  -3.435300  45.647425
2029 06 30 0000  96.904251  -3.435384  45.681078
2029 07 01 0000  96.902780  -3.435469  45.714730
2029 07 02 0000  96.901312  -3.435553  45.748382
2029 07 03 0000  96.899845  -3.435637  45.782034
2029 07 04 0000  96.898381  -3.435721  45.815686
2029 07 05 0000  96.896919  -3.435805  45.849338
2029 07 06 0000  96.895459  -3.435889  45.882990
2029 07 07 0000  96.894001  -3.435973  45.916642
2029 07 08 0000  96.892545  -3.436057  45.950293
2029 07 09 0000  96.891091  -3.436140  45.983945
2029 07 10 0000  96.889640  -3.436223  46.017596
2029 07 11 0000  96.888190  -3.436307  46.051248
2029 07 12 0000  96.886743  -3.436390  46.084899
2029 07 13 0000  96.885298  -3.436473  46.118550
2029 07 14 0000  96.883855  -3.436555  46.152201
2029 07 15 0000  96.882414  -3.436638  46.185852
2029 07 16 0000  96.880975  -3.436721  46.219502
2029 07 17 0000  96.879538  -3.436803  46.253153
2029 07 18 0000  96.878103  -3.436886  46.286804
2029 07 19 0000  96.876670  -3.436968  46.320454
2029 07 20 0000  96.875240  -3.437050  46.354104
2029 07 21 0000  96.873811  -3.437132  46.387755
2029 07 22 0000  96.872385  -3.437214  46.421405
2029 07 23 0000  96.870960  -3.437296  46.455055
2029 07 24 0000  96.869538  -3.437377  46.488705
2029 07 25 0000  96.868117  -3.437459  46.522354
2029 07 26 0000  96.866699  -3.437540  46.556004
2029 07 27 0000  96.865283  -3.437621  46.589654
2029 07 28 0000  96.863869  -3.437703  46.623303
2029 07 29 0000  96.862456  -3.437784  46.656953
2029 07 30 0000  96.861046  -3.437864  46.690602
2029 07 31 0000  96.859638  -3.437945  46.724251
2029 08 01 0000  96.858232  -3.438026  46.757900
2029 08 02 0000  96.856828  -3.438107  46.791549
2029 08 03 0000  96.855426  -3.438187  46.825198
2029 08 04 0000  96.854025  -3.438267  46.858847
2029 08 05 0000  96.852627  -3.438347  46.892496
2029 08 06 0000  96.851231  -3.438428  46.926144
2029 08 07 0000  96.849837  -3.438508  46.959793
2029 08 08 0000  96.848445  -3.438587  46.993441
2029 08 09 0000  96.847055  -3.438667  47.027089
2029 08 10 0000  96.845666  -3.438747  47.060737
2029 08 11 0000  96.844280  -3.438826  47.094385
2029 08 12 0000  96.842896  -3.438906  47.128033
2029 08 13 0000  96.841513  -3.438985  47.161681
2029 08 14 0000  96.840133  -3.439064  47.195329
2029 08 15 0000  96.838755  -3.439143  47.228977
2029 08 16 0000  96.837378  -3.439222  47.262624
2029 08 17 0000  96.836004  -3.439301  47.296272
2029 08 18 0000  96.834631  -3.439380  47.329919
2029 08 19 0000  96.833261  -3.439458  47.363566
2029 08 20 0000  96.831892  -3.439537  47.397213
2029 08 21 0000  96.830525  -3.439615  47.430860
2029 08 22 0000  96.829160  -3.439693  47.464507
2029 08 23 0000  96.827798  -3.439771  47.498154
2029 08 24 0000  96.826437  -3.439849  47.531801
2029 08 25 0000  96.825077  -3.439927  47.565448
2029 08 26 0000  96.823720  -3.440005  47.599094
2029 08 27 0000  96.822365  -3.440083  47.632741
2029 08 28 0000  96.821012  -3.440160  47.666387
2029 08 29 0000  96.819660  -3.440238  47.700033
2029 08 30 0000  96.818311  -3.440315  47.733680
2029 08 31 0000  96.816963  -3.440392  47.767326
2029 09 01 0000  96.815617  -3.440470  47.800972
2029 09 02 0000  96.814274  -3.440547  47.834617
2029 09 03 0000  96.812932  -3.440623  47.868263
2029 09 04 0000  96.811591  -3.440700  47.901909
2029 09 05 0000  96.810253  -3.440777  47.935555
2029 09 06 0000  96.808917  -3.440854  47.969200
2029 09 07 0000  96.807582  -3.440930  48.002845
2029 09 08 0000  96.806250  -3.441006  48.036491
2029 09 09 0000  96.804919  -3.441083  48.070136
2029 09 10 0000  96.803590  -3.441159  48.103781
2029 09 11 0000  96.802263  -3.441235  48.137426
2029 09 12 0000  96.800938  -3.441311  48.171071
2029 09 13 0000  96.799614  -3.441387  48.204716
2029 09 14 0000  96.798293  -3.441462  48.238360
2029 09 15 0000  96.796973  -3.441538  48.272005
2029 09 16 0000  96.795655  -3.441613  48.305650
2029 09 17 0000  96.794339  -3.441689  48.339294
2029 09 18 0000  96.793025  -3.441764  48.372938
2029 09 19 0000  96.791712  -3.441839  48.406583
2029 09 20 0000  96.790402  -3.441914  48.440227
2029 09 21 0000  96.789093  -3.441989  48.473871
2029 09 22 0000  96.787786  -3.442064  48.507515
2029 09 23 0000  96.786481  -3.442139  48.541158
2029 09 24 0000  96.785177  -3.442213  48.574802
2029 09 25 0000  96.783876  -3.442288  48.608446
2029 09 26 0000  96.782576  -3.442362  48.642089
2029 09 27 0000  96.781278  -3.442437  48.675733
2029 09 28 0000  96.779982  -3.442511  48.709376
2029 09 29 0000  96.778687  -3.442585  48.743020
2029 09 30 0000  96.777395  -3.442659  48.776663
2029 10 01 0000  96.776104  -3.442733  48.810306
2029 10 02 0000  96.774815  -3.442807  48.843949
2029 10 03 0000  96.773527  -3.442880  48.877592
2029 10 04 0000  96.772242  -3.442954  48.911234
2029 10 05 0000  96.770958  -3.443028  48.944877
2029 10 06 0000  96.769676  -3.443101  48.978520
2029 10 07 0000  96.768395  -3.443174  49.012162
2029 10 08 0000  96.767117  -3.443247  49.045805
2029 10 09 0000  96.765840  -3.443321  49.079447
2029 10 10 0000  96.764565  -3.443394  49.113089
2029 10 11 0000  96.763292  -3.443466  49.146731
2029 10 12 0000  96.762020  -3.443539  49.180373
2029 10 13 0000  96.760750  -3.443612  49.214015
2029 10 14 0000  96.759482  -3.443684  49.247657
2029 10 15 0000  96.758216  -3.443757  49.281299
2029 10 16 0000  96.756951  -3.443829  49.314941
2029 10 17 0000  96.755688  -3.443902  49.348582
2029 10 18 0000  96.754427  -3.443974  49.382224
2029 10 19 0000  96.753167  -3.444046  49.415865
2029 10 20 0000  96.751909  -3.444118  49.449506
2029 10 21 0000  96.750653  -3.444190  49.483148
2029 10 22 0000  96.749399  -3.444261  49.516789
2029 10 23 0000  96.748146  -3.444333  49.550430
2029 10 24 0000  96.746895  -3.444405  49.584071
2029 10 25 0000  96.745645  -3.444476  49.617712
2029 10 26 0000  96.744398  -3.444548  49.651352
2029 10 27 0000  96.743152  -3.444619  49.684993
2029 10 28 0000  96.741907  -3.444690  49.718633
2029 10 29 0000  96.740665  -3.444761  49.752274
2029 10 30 0000  96.739424  -3.444832  49.785914
2029 10 31 0000  96.738185  -3.444903  49.819555
2029 11 01 0000  96.736947  -3.444974  49.853195
2029 11 02 0000  96.735711  -3.445044  49.886835
2029 11 03 0000  96.734477  -3.445115  49.920475
2029 11 04 0000  96.733244  -3.445186  49.954115
2029 11 05 0000  96.732013  -3.445256  49.987755
2029 11 06 0000  96.730784  -3.445326  50.021394
2029 11 07 0000  96.729556  -3.445396  50.055034
2029 11 08 0000  96.728330  -3.445467  50.088673
2029 11 09 0000  96.727105  -3.445537  50.122313
2029 11 10 0000  96.725883  -3.445607  50.155952
2029 11 11 0000  96.724661  -3.445676  50.189592
2029 11 12 0000  96.723442  -3.445746  50.223231
2029 11 13 0000  96.722224  -3.445816  50.256870
2029 11 14 0000  96.721008  -3.445885  50.290509
2029 11 15 0000  96.719793  -3.445955  50.324148
2029 11 16 0000  96.718580  -3.446024  50.357787
2029 11 17 0000  96.717369  -3.446093  50.391425
2029 11 18 0000  96.716159  -3.446163  50.425064
2029 11 19 0000  96.714951  -3.446232  50.458702
2029 11 20 0000  96.713744  -3.446301  50.492341
2029 11 21 0000  96.712539  -3.446369  50.525979
2029 11 22 0000  96.711336  -3.446438  50.559617
2029 11 23 0000  96.710134  -3.446507  50.593256
2029 11 24 0000  96.708934  -3.446576  50.626894
2029 11 25 0000  96.707735  -3.446644  50.660532
2029 11 26 0000  96.706538  -3.446712  50.694170
2029 11 27 0000  96.705342  -3.446781  50.727807
2029 11 28 0000  96.704148  -3.446849  50.761445
2029 11 29 0000  96.702956  -3.446917  50.795083
2029 11 30 0000  96.701765  -3.446985  50.828720
2029 12 01 0000  96.700576  -3.447053  50.862358
2029 12 02 0000  96.699389  -3.447121  50.895995
2029 12 03 0000  96.698203  -3.447189  50.929632
2029 12 04 0000  96.697018  -3.447257  50.963270
2029 12 05 0000  96.695835  -3.447324  50.996907
2029 12 06 0000  96.694654  -3.447392  51.030544
2029 12 07 0000  96.693474  -3.447459  51.064181
2029 12 08 0000  96.692296  -3.447526  51.097818
2029 12 09 0000  96.691119  -3.447594  51.131454
2029 12 10 0000  96.689944  -3.447661  51.165091
2029 12 11 0000  96.688770  -3.447728  51.198728
2029 12 12 0000  96.687598  -3.447795  51.232364
2029 12 13 0000  96.686427  -3.447862  51.266000
2029 12 14 0000  96.685258  -3.447928  51.299637
2029 12 15 0000  96.684091  -3.447995  51.333273
2029 12 16 0000  96.682925  -3.448062  51.366909
2029 12 17 0000  96.681760  -3.448128  51.400545
2029 12 18 0000  96.680597  -3.448195  51.434181
2029 12 19 0000  96.679436  -3.448261  51.467817
2029 12 20 0000  96.678276  -3.448327  51.501453
2029 12 21 0000  96.677117  -3.448393  51.535088
2029 12 22 0000  96.675960  -3.448460  51.568724
2029 12 23 0000  96.674805  -3.448526  51.602359
2029 12 24 0000  96.673651  -3.448591  51.635995
2029 12 25 0000  96.672498  -3.448657  51.669630
2029 12 26 0000  96.671347  -3.448723  51.703265
2029 12 27 0000  96.670198  -3.448789  51.736901
2029 12 28 0000  96.669050  -3.448854  51.770536
2029 12 29 0000  96.667903  -3.448920  51.804171
2029 12 30 0000  96.666758  -3.448985  51.837805
2029 12 31 0000  96.665615  -3.449050  51.871440
2030 01 01 0000  96.664473  -3.449116  51.905075
2030 01 02 0000  96.663332  -3.449181  51.938710
2030 01 03 0000  96.662193  -3.449246  51.972344
2030 01 04 0000  96.661055  -3.449311  52.005979
2030 01 05 0000  96.659919  -3.449376  52.039613
2030 01 06 0000  96.658784  -3.449440  52.073247
2030 01 07 0000  96.657651  -3.449505  52.106881
2030 01 08 0000  96.656519  -3.449570  52.140516
2030 01 09 0000  96.655389  -3.449634  52.174150
2030 01 10 0000  96.654260  -3.449699  52.207783
2030 01 11 0000  96.653132  -3.449763  52.241417
2030 01 12 0000  96.652006  -3.449827  52.275051
2030 01 13 0000  96.650882  -3.449891  52.308685
2030 01 14 0000  96.649758  -3.449956  52.342318
2030 01 15 0000  96.648637  -3.450020  52.375952
2030 01 16 0000  96.647516  -3.450084  52.409585
2030 01 17 0000  96.646397  -3.450147  52.443219
2030 01 18 0000  96.645280  -3.450211  52.476852
2030 01 19 0000  96.644164  -3.450275  52.510485
2030 01 20 0000  96.643049  -3.450338  52.544118
2030 01 21 0000  96.641936  -3.450402  52.577751
2030 01 22 0000  96.640824  -3.450465  52.611384
2030 01 23 0000  96.639714  -3.450529  52.645017
2030 01 24 0000  96.638605  -3.450592  52.678650
2030 01 25 0000  96.637497  -3.450655  52.712282
2030 01 26 0000  96.636391  -3.450718  52.745915
2030 01 27 0000  96.635287  -3.450781  52.779547
2030 01 28 0000  96.634183  -3.450844  52.813180
2030 01 29 0000  96.633081  -3.450907  52.846812
2030 01 30 0000  96.631981  -3.450970  52.880444
2030 01 31 0000  96.630881  -3.451033  52.914076
2030 02 01 0000  96.629784  -3.451095  52.947709
2030 02 02 0000  96.628687  -3.451158  52.981341
2030 02 03 0000  96.627592  -3.451220  53.014972
2030 02 04 0000  96.626498  -3.451283  53.048604
2030 02 05 0000  96.625406  -3.451345  53.082236
2030 02 06 0000  96.624315  -3.451407  53.115868
2030 02 07 0000  96.623226  -3.451469  53.149499
2030 02 08 0000  96.622138  -3.451532  53.183131
2030 02 09 0000  96.621051  -3.451594  53.216762
2030 02 10 0000  96.619965  -3.451655  53.250393
2030 02 11 0000  96.618881  -3.451717  53.284025
2030 02 12 0000  96.617799  -3.451779  53.317656
2030 02 13 0000  96.616717  -3.451841  53.351287
2030 02 14 0000  96.615637  -3.451902  53.384918
2030 02 15 0000  96.614558  -3.451964  53.418549
2030 02 16 0000  96.613481  -3.452025  53.452180
2030 02 17 0000  96.612405  -3.452087  53.485811
2030 02 18 0000  96.611331  -3.452148  53.519441
2030 02 19 0000  96.610257  -3.452209  53.553072
2030 02 20 0000  96.609185  -3.452270  53.586702
2030 02 21 0000  96.608115  -3.452331  53.620333
2030 02 22 0000  96.607045  -3.452392  53.653963
2030 02 23 0000  96.605978  -3.452453  53.687594
2030 02 24 0000  96.604911  -3.452514  53.721224
2030 02 25 0000  96.603846  -3.452575  53.754854
2030 02 26 0000  96.602782  -3.452635  53.788484
2030 02 27 0000  96.601719  -3.452696  53.822114
2030 02 28 0000  96.600658  -3.452756  53.855744
2030 03 01 0000  96.599598  -3.452817  53.889374
2030 03 02 0000  96.598539  -3.452877  53.923003
2030 03 03 0000  96.597481  -3.452937  53.956633
2030 03 04 0000  96.596425  -3.452998  53.990263
2030 03 05 0000  96.595371  -3.453058  54.023892
2030 03 06 0000  96.594317  -3.453118  54.057522
2030 03 07 0000  96.593265  -3.453178  54.091151
2030 03 08 0000  96.592214  -3.453238  54.124780
2030 03 09 0000  96.591164  -3.453297  54.158409
2030 03 10 0000  96.590116  -3.453357  54.192039
2030 03 11 0000  96.589069  -3.453417  54.225668
2030 03 12 0000  96.588023  -3.453476  54.259297
2030 03 13 0000  96.586979  -3.453536  54.292925
2030 03 14 0000  96.585936  -3.453595  54.326554
2030 03 15 0000  96.584894  -3.453655  54.360183
2030 03 16 0000  96.583853  -3.453714  54.393812
2030 03 17 0000  96.582814  -3.453773  54.427440
2030 03 18 0000  96.581776  -3.453832  54.461069
2030 03 19 0000  96.580739  -3.453891  54.494697
2030 03 20 0000  96.579704  -3.453950  54.528326
2030 03 21 0000  96.578670  -3.454009  54.561954
2030 03 22 0000  96.577637  -3.454068  54.595582
2030 03 23 0000  96.576605  -3.454127  54.629210
2030 03 24 0000  96.575575  -3.454186  54.662838
2030 03 25 0000  96.574545  -3.454244  54.696466
2030 03 26 0000  96.573517  -3.454303  54.730094
2030 03 27 0000  96.572491  -3.454361  54.763722
2030 03 28 0000  96.571465  -3.454420  54.797350
2030 03 29 0000  96.570441  -3.454478  54.830977
2030 03 30 0000  96.569418  -3.454536  54.864605
2030 03 31 0000  96.568397  -3.454594  54.898233
2030 04 01 0000  96.567376  -3.454653  54.931860
2030 04 02 0000  96.566357  -3.454711  54.965487
2030 04 03 0000  96.565339  -3.454769  54.999115
2030 04 04 0000  96.564322  -3.454826  55.032742
2030 04 05 0000  96.563307  -3.454884  55.066369
2030 04 06 0000  96.562293  -3.454942  55.099996
2030 04 07 0000  96.561280  -3.455000  55.133623
2030 04 08 0000  96.560268  -3.455057  55.167250
2030 04 09 0000  96.559257  -3.455115  55.200877
2030 04 10 0000  96.558248  -3.455172  55.234504
2030 04 11 0000  96.557240  -3.455230  55.268130
2030 04 12 0000  96.556233  -3.455287  55.301757
2030 04 13 0000  96.555227  -3.455344  55.335384
2030 04 14 0000  96.554223  -3.455402  55.369010
2030 04 15 0000  96.553219  -3.455459  55.402637
2030 04 16 0000  96.552217  -3.455516  55.436263
2030 04 17 0000  96.551216  -3.455573  55.469889
2030 04 18 0000  96.550217  -3.455630  55.503515
2030 04 19 0000  96.549218  -3.455686  55.537142
2030 04 20 0000  96.548221  -3.455743  55.570768
2030 04 21 0000  96.547225  -3.455800  55.604394
